state,lga,ward,facility_uid,facility_code,facility_name,facility_level,ownership,longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
Adamawa,Ganye,Timdore,51651361,02/03/1/1/2/0005,Sanjo JPRM Health Clinic,Primary,Private,11.93736,8.48519,Near Nomadic Primary School Sanjo,,8hrs 8.00am,,View
Adamawa,Ganye,Timdore,74111789,02/03/1/1/1/0054,Sansiri Primary Health Clinic,Primary,Public,12.01214,8.44331,Opposite Gangko'en Primary School,,24hrs,,View
Adamawa,Ganye,Timdore,83874294,02/03/1/1/1/0058,Yelwa Primary Health Care Centre,Primary,Public,12.03953,8.45576,Opposite Gangdu Development area office,,24hrs,,View
Adamawa,Ganye,Yebbi,38529109,02/03/1/1/1/0024,Gangjari Health Post,Primary,Public,11.91529,8.53739,Opposite Mai Jimila Gangjari's Palace,,8hrs 8.00am,,View
Adamawa,Ganye,Yebbi,58164396,02/03/1/1/1/0038,Gbani Health Post,Primary,Public,11.86116,8.58595,Opposite Dahirub Tela's Shop,,8hrs 8.00am,,View
Adamawa,Ganye,Yebbi,35459567,02/03/1/1/1/0044,Jangpuli Health Post,Primary,Public,11.94966,8.59104,Near Joshua Njidda's House,,24hrs,,View
Adamawa,Ganye,Yebbi,47964998,02/03/1/1/1/0045,Kaika Primary Health Clinic,Primary,Public,11.84732,8.55441,Opposite Kaika Primary School,,24hrs,,View
Adamawa,Ganye,Yebbi,27362240,02/03/1/1/1/0026,Kotolo Health Post,Primary,Public,11.92039,8.64484,Near LCCN Church Kavan,,8hrs 8.00am,,View
Adamawa,Ganye,Yebbi,74746300,02/03/1/1/1/0008,Yebbi  Primary Health Care Centre,Primary,Public,11.95720,8.56454,Opposite Yebbi Primary School,,24hrs,,View
Adamawa,Girei,Dakri,46899204,02/04/1/1/1/0007,Dakri Primary Health Care Centre,Primary,Public,12.45764,9.33521,Behind Dakri Primary School,,24hrs / 6:0,,View
Adamawa,Girei,Dakri,50365141,02/04/1/1/1/0011,Federal Housing Primary Health Clinic,Primary,Public,12.47671,9.32307,Behind Federal House Police Station,,9hrs / 8:00,,View
Adamawa,Girei,Dakri,42958983,02/04/1/1/2/0043,Kwaya Clinic and Maternity,Primary,Private,12.47911,9.30984,"Behind NEPA Office Badirisa, Dakri Ward",,24hrs / 6:0,,View
Adamawa,Girei,Dakri,65353767,02/04/1/1/1/0023,Labondo Primary Health Clinic,Primary,Public,12.40238,9.36902,"Labondo, Dakri Ward",,24hrs / 6:0,,View
Adamawa,Girei,Damare,85953604,02/04/1/1/1/0004,Bajabure Primary Health Clinic,Primary,Public,12.46753,9.30285,Bajabure Damare Ward,,24hrs / 6:0,,View
Adamawa,Girei,Damare,78471677,02/04/1/1/1/0008,Damare Primary Health Care Center,Primary,Public,12.44348,9.32003,"Damare, Girei",,24hrs / 6:0,,View
Adamawa,Girei,Gereng,33179430,02/04/1/1/1/0013,Gereng Primary Health Care Centre,Primary,Public,12.30588,9.48946,"Gereng, Girei Local Government Area",,24hrs / 6:0,,View
Adamawa,Girei,Gereng,28120498,02/04/1/1/1/0021,Kangling Primary Health Clinic,Primary,Public,12.38241,9.39602,"Kangling, Gereng Ward",,24hrs / 6:0,,View
Adamawa,Girei,Gereng,71688501,02/04/1/1/1/0022,Koh Primary Health Clinic,Primary,Public,12.35852,9.45625,"Koh, Gereng Ward, Girei Local Government Area",,24hrs / 6:0,,View
Adamawa,Girei,Girei I,84130200,02/04/1/1/1/0006,Batare Health Post,Primary,Public,12.48674,9.39827,"Batare, Girei I Ward",,8hrs / 8:00,,View
Adamawa,Girei,Girei I,31743084,02/04/1/1/1/0014,Girei A. Primary  Health Care Centre,Primary,Public,12.54083,9.36522,Near Girei Central Mosque,,24hrs,,View
Adamawa,Girei,Girei I,85368921,02/04/1/1/1/0032,Sangere Primary Health Clinic,Primary,Public,12.51174,9.34354,"Sangere, Girei Local",,24hrs / 6:0,,View
Adamawa,Girei,Girei II,61067832,02/04/1/1/1/0015,Girei B Primary Health Care Center,Primary,Public,12.55065,9.36786,,,24hrs / 6:0,,View
Adamawa,Girei,Jera Bakari,50806668,02/04/1/1/1/0028,Ngawa Primary Health Care Center,Primary,Public,12.45216,9.49316,"Ngawa, Jera Bakari Ward",,24hrs / 6:0,,View
Adamawa,Girei,Jera Bakari,59296268,02/04/1/1/1/0030,Ruwo Amsami Health Post,Primary,Public,12.53722,9.52624,"Ruwo Amsami, Jera Bakari Ward",,8hrs / 8:00,,View
Adamawa,Girei,Jera Bakari,44422903,02/04/1/1/1/0031,Wuro Sani Health Post,Primary,Public,12.50144,9.50599,Wuro Sani Health Post,,8hrs / 8:00,,View
Adamawa,Girei,Jera Bonyo,53837394,02/04/1/1/1/0009,Daneyel Health Post,Primary,Public,12.50226,9.53229,"Daneyel, Jera Bonyo Ward",,8hrs / 8:00,,View
Adamawa,Girei,Jera Bonyo,59856157,02/04/1/1/1/0019,Jera Bonyo Primary Health Care Center,Primary,Public,12.43786,9.34821,"Jera Boyo Ward, Girei",,24hrs / 6:0,,View
Adamawa,Girei,Modire,45017956,02/04/1/1/1/0029,Njobbore Primary Health Clinic,Primary,Public,12.49451,9.28823,"Njobbore, Modire Ward",,24hrs / 6:0,,View
Adamawa,Girei,Modire,67168776,02/04/1/1/1/0034,Vunoklnag Primary Health Care Centre,Primary,Public,12.48161,9.29999,"Vunoklang, Modire ward",,24hrs,,View
Adamawa,Girei,Tambo,66968290,02/04/1/1/1/0005,Bakopi Primary Health Clinic,Primary,Public,12.25458,9.56884,"Bakopi, Tambo ward",,24hrs,,View
Adamawa,Girei,Tambo,59077152,02/04/1/1/1/0025,Luru Primary Health Clinic,Primary,Public,12.30383,9.56774,"Luru, Tambo Ward",,24hrs / 6:0,,View
Adamawa,Girei,Tambo,46318034,02/04/1/1/1/0020,Tambo Jimoh Health Post,Primary,Public,12.38387,9.53565,"Jimoh, Tambo Ward",,8hrs / 8:00,,View
Adamawa,Girei,Tambo,29876263,02/04/1/1/1/0033,Tambo Primary Health Care Center,Primary,Public,12.34821,9.54544,Tambo Ward,,24hrs / 6:0,,View
Adamawa,Girei,Wuro-Dole,86620297,02/04/1/1/1/0018,Jabbi-Lamba Primary Health Care Center,Primary,Public,12.57614,9.50502,Along Yola Mubi Road,,24hrs / 6:0,,View
Adamawa,Girei,Wuro-Dole,21308845,02/04/1/1/1/0026,Mallam Madugu Health Post,Primary,Public,12.56978,9.57711,Yola Mubi Road,,12hrs / 8:0,,View
Adamawa,Girei,Wuro-Dole,66978502,02/04/1/1/1/0036,Wuro Dole Primary Health Clinic,Primary,Public,12.60327,9.38064,Along Girei Wuro Wuro Bokki Road,,24hrs / 6:0,,View
Adamawa,Gombi,Boga,68342241,02/05/1/1/1/0005,Boga Primary Health Care Center,Primary,Public,12.39438,10.13288,,,24hra,,View
Adamawa,Gombi,Boga,56974563,02/05/1/1/1/0030,Kwargoshe Health Post,Primary,Public,12.28005,10.16061,,,6hrs,,View
Adamawa,Gombi,Boga,41663468,02/05/1/1/1/0055,Zangra Primary Health Clinic,Primary,Public,12.46822,10.0787,,,6hrs,,View
Adamawa,Gombi,Duwa,87040319,02/05/1/1/1/0011,Fotta Primary Health Care Center,Primary,Public,12.33563,10.09294,,,24hrs,,View
Adamawa,Gombi,Duwa,63322080,02/05/1/1/2/0058,Hurkudawa Nursing Home Fotta,Primary,Private,12.33211,10.09456,Behind LCCN 2 Fotta,,24hrs,,View
Adamawa,Gombi,Duwa,27833623,02/05/1/1/1/0033,Leme Primary Health Clinic,Primary,Public,12.25170,10.06302,,,,,View
Adamawa,Gombi,Ga'anda,86010623,02/05/1/1/1/0007,Dadwari Primary Health Clinic,Primary,Public,12.51512,10.12187,,,6hrs,,View
Adamawa,Gombi,Ga'anda,68925291,02/05/1/3/1/0001,Gaanda Federal Model Health Center,Primary,Public,12.42212,10.15155,,,24hrs,,View
Adamawa,Gombi,Ga'anda,77152680,02/05/1/1/1/0015,Ganjara Primary Health Clinic,Primary,Public,12.54200,10.16234,,,6hrs,,View
Adamawa,Gombi,Ga'anda,74446383,02/05/1/1/2/0063,LCCN Dispensary Ga'anda,Primary,Private,12.43310,10.15130,Opposite Ga'anda Market,,24hrs,,View
Adamawa,Gombi,Gabun,16540238,02/05/1/1/1/0013,Gabun Primary Health Care Center,Primary,Public,12.37236,10.18682,ALong Ga'anda Road,,,,View
Adamawa,Gombi,Gabun,62013914,02/05/1/1/1/0037,Mbishim Primary Health clinic,Primary,Public,12.34511,10.21540,,,24hra,,View
Adamawa,Gombi,Garkida,43966868,02/05/1/1/2/0065,EYN Health Clinic Garkida,Primary,Private,12.56837,10.41588,,,24hrs,,View
Adamawa,Gombi,Garkida,31808165,02/05/1/2/1/0002,Garkida General Hospital,Secondary,Public,12.56552,10.41094,,,24hrs,,View
Adamawa,Gombi,Garkida,18693563,02/05/1/2/1/0067,Garkida Leprosy Hospital,Secondary,Public,12.29170,10.06302,,,24hrs,,View
Adamawa,Gombi,Garkida,58369796,02/05/1/1/1/0017,Garkida Primary Health Clinic,Primary,Public,12.60478,10.37757,,,,,View
Adamawa,Gombi,Garkida,81501497,02/05/1/1/2/0064,Sul-Saad Memorial Nursing Home & Maternity Garkida,Primary,Private,12.56581,10.40615,,,24hrs,,View
Adamawa,Gombi,Garkida,79667125,02/05/1/1/1/0053,Wuyaku Primary Health Care Centre,Primary,Public,12.56505,10.45105,,,24hrs,,View
Adamawa,Gombi,Gombi North,14061860,02/05/1/1/2/0057,Dawari Clinic & Maternity Gombi,Primary,Private,12.73638,10.16715,Opposite Sarkin Baka Gombi,,,,View
Adamawa,Gombi,Gombi North,62979532,02/05/1/1/1/0020,Gombi B Primary Health Care Centre,Primary,Public,12.73658,10.17904,,,24hrs,,View
Adamawa,Gombi,Gombi North,45138212,02/05/1/1/1/0021,Gombi C Primary Health Centre,Primary,Public,12.74417,10.16642,,,24hrs,,View
Adamawa,Gombi,Gombi North,45427334,02/05/1/1/2/0061,Jama'a Hospital Gombi,Primary,Private,12.74360,10.16075,,,24hrs,,View
Adamawa,Gombi,Gombi North,38522345,02/05/1/1/2/0003,Noma Clinic and Maternity,Primary,Private,12.73997,10.16585,"Liman Street, Gombi",P.O. Box 15 Gombi,24hra,,View
Adamawa,Gombi,Gombi South,20713238,02/05/1/1/2/0001,Al Muhassan Clinic/Maternity,Primary,Private,12.74521,10.13372,,,,,View
Adamawa,Gombi,Gombi South,32683494,02/05/1/1/1/0019,Gombi A Primary Health Care Center,Primary,Public,12.73308,10.15442,,,24hrs,,View
Adamawa,Gombi,Gombi South,60770065,02/05/1/1/2/0060,Halali Mideical Center,Primary,Private,12.73782,10.15635,Opposite Life Camp Gombi,,24hrs,,View
Adamawa,Gombi,Gombi South,70347289,02/05/1/1/2/0066,Harimitsi Memoria Clinic & Maternity Home,Primary,Private,12.73459,10.1588959,,,24hrs,,View
Adamawa,Gombi,Gombi South,23410223,02/05/1/1/2/0062,LCCN Nursing Home & Maternity Gombi,Primary,Private,12.73704,10.16288,Opposite Unity Primary School Gombi,,24hrs,,View
Adamawa,Gombi,Gombi South,59064650,02/05/1/1/1/0042,Nyako Primary Health Care Center,Primary,Public,12.74024,10.16123,Behind District's Palace Gombi,,24hrs,,View
Adamawa,Gombi,Gombi South,72699288,02/05/1/1/2/0056,Salvation Nursing Home Gombi,Primary,Private,12.73629,10.16142,Gombi I Primary School. Opp. Police Station,,,,View
Adamawa,Gombi,Gombi South,56763427,02/05/1/1/2/0004,St.Mary Clinic/Maternity,Primary,Private,12.73347,10.15947,Jeka dafari Gombi,,24hrs,,View
Adamawa,Gombi,Gombi South,49235442,02/05/1/1/2/0005,Trust Medical Centre,Primary,Private,12.73687,10.16334,,"P.O. Box 88, Gombi",24hrs,,View
Adamawa,Gombi,Guyaku,53702255,02/05/1/1/1/0002,Balwhona Health Post,Primary,Public,12.68137,10.31793,,,4hrs,,View
Adamawa,Gombi,Guyaku,20690260,02/05/1/1/1/0010,Dzangola Primary Health Clinic,Primary,Public,12.7738423,10.2964205,,,24hrs,,View
Adamawa,Gombi,Guyaku,59707840,02/05/1/1/1/0018,Girgithan Primary Health Clinic,Primary,Public,12.53418,10.16327,,,,,View
Adamawa,Gombi,Guyaku,18274346,02/05/1/1/1/0023,Guyaku Primary Health Care Centre,Primary,Public,12.65866,10.33902,,,24hrs,,View
Adamawa,Gombi,Tawa,50185078,02/05/1/1/1/0004,Bebe Primary Health Clinic,Primary,Public,12.61267,10.26576,,,,,View
Adamawa,Gombi,Tawa,48049482,02/05/1/1/1/0006,Bokki Tawa Primary Health Clinic,Primary,Public,12.65691,10.04856,,,6hrs,,View
Adamawa,Gombi,Tawa,26601286,02/05/1/1/1/0034,Maraba Bokki Health Post,Primary,Public,12.66918,10.04956,,,4hrs,,View
Adamawa,Gombi,Tawa,48082779,02/05/1/1/1/0038,Mijiwana Health Post,Primary,Public,12.66794,10.09580,,,6hrs,,View
Adamawa,Gombi,Tawa,28460479,02/05/1/1/1/0039,Muchalla Primary Health Care Centre,Primary,Public,12.70494,10.11990,,,,,View
Adamawa,Gombi,Yang,82197756,02/05/1/1/1/0040,Ngajing Primary Health Clinic,Primary,Public,12.18734143,10.1378103,,,24hrs,,View
Adamawa,Gombi,Yang,31838796,02/05/1/1/1/0048,Sheno Primary Health Clinic,Primary,Public,12.57318,10.25808,,,6hrs,,View
Adamawa,Gombi,Yang,12757778,02/05/1/1/1/0054,Yang Primary Health Care Centre,Primary,Public,12.2186891,10.0925362,,,24hrs,,View
Adamawa,Guyuk,Banjiram,12419403,02/06/1/1/1/0002,Banjiram Primary Health Care Centre,Primary,Public,11.97436,9.78426,NEAR SECONDARY SCHOOL,,24hrs,,View
Adamawa,Guyuk,Banjiram,16758539,02/06/1/1/1/0019,Gugu Health Post,Primary,Public,11.96442,9.75876,Behind Baptist Church,,8-4PM,,View
Adamawa,Guyuk,Banjiram,27111156,02/06/1/1/1/0034,Kwadadai Primary Health Clinic,Primary,Public,11.96374,9.79182,Along Numan Biu Road,,8-4PM,,View
Adamawa,Guyuk,Bobini,27711488,02/06/1/1/1/0001,Arah Teh Primary Health Clinc,Primary,Public,11.9485,9.92106,Behind Primary School,,8-4PM,,View
Adamawa,Guyuk,Bobini,65113557,02/06/1/3/1/0001,Bobini Primary  Health Care  Centre,Primary,Public,11.89074,9.98556,After Bobini 2 Primary School,,24HRS,,View
Adamawa,Guyuk,Bobini,53249414,02/06/1/1/1/0024,Gwalam Primary Health  Clinic,Primary,Public,11.83139,9.98711,Near Stream,,8-4PM,,View
Adamawa,Guyuk,Bobini,63557082,02/06/1/1/1/0051,Wawi Primary Health Clinic,Primary,Public,11.90943,9.98327,Near Primary School,,24hrs,,View
Adamawa,Guyuk,Bodeno,56884008,02/06/1/1/1/0004,Bodeno Primary Health Care Centre,Primary,Public,11.9718361,10.0287256,Along Maiduguri Road,,24hrs,,View
Adamawa,Guyuk,Bodeno,50266190,02/06/1/1/1/0018,Gorotoro Primary Health Clinic,Primary,Public,11.899245,9.965210,Along The Road to Bobini,,8-4PM,,View
Adamawa,Guyuk,Bodeno,14462167,02/06/1/1/1/0039,Mada Primary Health Clinic,Primary,Public,11.92812,9.98298,Behind Mada Primary School,,8-4pm,,View
Adamawa,Guyuk,Chikila,69588858,02/06/1/1/1/0008,Chikila Primary Health Care Centre,Primary,Public,11.93486,9.90608,Near Area Court Chikila,,24hrs,,View
Adamawa,Guyuk,Chikila,50758752,02/06/1/1/1/0009,Chikila Tudu Health Post,Primary,Public,11.89133,9.7667,Behind Foot Ball Field,,8-4pm,,View
Adamawa,Guyuk,Chikila,48070017,02/06/1/1/1/0010,Dangir Primary Health Clinic,Primary,Public,11.9199882,9.7480681,Along Chikila Pondiwe Road,,24hrs,,View
Adamawa,Guyuk,Chikila,47402103,02/06/1/1/1/0025,Gwalura Primary Health Clinic,Primary,Public,11.93649,9.90855,Behind Gwalura Primary School,,8-4pm,,View
Adamawa,Guyuk,Chikila,87525089,02/06/1/1/1/0031,Jiu Health Post,Primary,Public,11.86475,9.80778,On Top Of Hill,,8-4pm,,View
Adamawa,Guyuk,Chikila,82217264,02/06/1/1/1/0044,Sili Kasa  Primary  Health Clinic,Primary,Public,11.9199882,9.7480681,,,,,View
Adamawa,Guyuk,Chikila,48115802,02/06/1/1/1/0045,Sili Tudu Health Post,Primary,Public,11.87189,9.77247,Near Hill,,8-4pm,,View
Adamawa,Guyuk,Dukul,76025438,02/06/1/3/1/0002,Falu Primary Health Care Centre,Primary,Public,11.9219,9.90081,At The Entering Point Guyuk Road,,24hrs,,View
Adamawa,Guyuk,Dukul,22358828,02/06/1/1/1/0021,Gundenyi Health Post,Primary,Public,11.85378,9.89964,0pposite Primary School,,8-4pm,,View
Adamawa,Guyuk,Dukul,63419464,02/06/1/1/1/0013,Kurnyi Primary Health Clinic,Primary,Public,11.92716,9.90453,At High Land At The Entry Point,,24hrs,,View
Adamawa,Guyuk,Dukul,85311781,02/06/1/1/1/0036,Lamza Primary Health Clinic,Primary,Public,11.92507,9.90481,Across Lamza Stream,,8-4pm,,View
Adamawa,Guyuk,Dukul,78930333,02/06/1/1/1/0050,Walu Health Post,Primary,Public,11.92267,9.90181,0pp0site Primary School,,8-4pm,,View
Adamawa,Guyuk,Dumna,70553331,02/06/1/1/1/0005,Boshikiri Primary Health Care Centre,Primary,Public,11.8381233,9.6428419,Near Filling Station Gombe Road,,24hrs,,View
Adamawa,Guyuk,Dumna,77328618,02/06/1/1/1/0026,Burthi Primary Health Clinic,Primary,Public,11.86980,9.681896,Near Bouhold,,8-4pm,,View
Adamawa,Guyuk,Dumna,51686572,02/06/1/1/1/0014,Dumna Dutse Primary Health Clinic,Primary,Public,11.86923,9.71014,Near Baptist Church,,24hrs,,View
Adamawa,Guyuk,Dumna,76329706,02/06/1/1/1/0015,Dumna Zerbu Primary Health Clinic,Primary,Public,11.8692894,9.7102509,Opposite NRC Secretariat,,24hrs,,View
Adamawa,Guyuk,Dumna,65186260,02/06/1/1/1/0016,Duwo Health Post,Primary,Public,11.87973,9.69376,Near Baptist Church,,8-4pm,,View
Adamawa,Guyuk,Dumna,16287838,02/06/1/1/1/0053,Tsalbu Health Post,Primary,Public,11.87973,9.59376,Behind Primary School,,8-4pm,,View
Adamawa,Guyuk,Dumna,74657426,02/06/1/1/1/0053,Tuhura Health Post,Primary,Public,11.87973,9.673076,Near Stream,,8-4pm,,View
Adamawa,Guyuk,Dumna,69972865,02/06/1/1/1/0052,Zakawon Primary Health Clinic,Primary,Public,11.8323168,9.666126,Near LCCN Church,,8-4pm,,View
Adamawa,Guyuk,Guyuk,77309152,02/06/1/1/2/0057,Barka Dispensary,Primary,Private,11.92518,9.90581,Along Sauka Road,,06:00am - 0,,View
Adamawa,Guyuk,Guyuk,43645409,02/06/1/2/1/0001,Guyuk Cottage Hospital,Secondary,Public,11.93419,9.90996,Along Grave Yard Road,,24hrs,,View
Adamawa,Guyuk,Guyuk,43777416,02/06/1/1/2/0001,Guyuk LCCN Health Clinic,Primary,Private,11.9199882,9.7480681,Behind Baptist Church,,,,View
Adamawa,Guyuk,Guyuk,77462154,02/06/1/1/1/0023,Guyuk Primary Health Care Centre,Primary,Public,11.94128,9.9793,0pposite Prison Yard,,24hrs,,View
Adamawa,Guyuk,Guyuk,84086285,02/06/1/1/2/0055,Jakely Mat Clinic And Nursing Home,Primary,Private,11.94128,9.90793,Along Abature Road,,24hrs,,View
Adamawa,Guyuk,Guyuk,76428516,02/06/1/1/2/0054,Jaranyala Dispensary,Primary,Private,11.94017,9.9041,Opposite Stadium,,24hrs,,View
Adamawa,Guyuk,Guyuk,41597834,02/06/1/1/1/0053,Mangapila Nursing And Maternity Home,Primary,Private,11.93412,9.9101,Behind Motor PACK,,24hrs,,View
Adamawa,Guyuk,Guyuk,71600527,02/06/1/1/1/0043,Pwalamwoliye Primary Health Clinic,Primary,Public,11.94128,9.90793,Behind Pure Haven Hotel,,24hrs,,View
Adamawa,Guyuk,Guyuk,83768296,02/06/1/1/1/0046,Sisikira Health Post,Primary,Public,11.93486,9.90608,Along Guyuk Kurnyi Road,,8-4pm,,View
Adamawa,Guyuk,Kola,55993221,02/06/1/1/1/0032,Kerau Primary  Health Clinic,Primary,Public,11.899670,9.656377,Near Market,,24hrs,,View
Adamawa,Guyuk,Kola,36831848,02/06/1/1/1/0033,Kola Primary Health Care Centre,Primary,Public,11.99468,9.67878,Along Kola Tudu Road,,24hrs,,View
Adamawa,Guyuk,Kola,59245800,02/06/1/1/1/0053,Kwalgaura Health Post,Primary,Public,11.9378926,9.7131257,Behind LCCN Church,,8-4pm,,View
Adamawa,Guyuk,Kola,31321756,02/06/1/1/1/0040,Pondiwe Primary Health Clinic,Primary,Public,12.01207,9.89152,Near Market,,24hrs,,View
Adamawa,Guyuk,Kola,46052794,02/06/1/1/1/0048,Theble Health Post,Primary,Public,11.9159271,9.695797,Behind Primary School,,8-4pm,,View
Adamawa,Guyuk,Lokoro,67766162,02/06/1/1/1/0020,Gunda  Primary Health Clinic,Primary,Public,11.96385,9.84689,Near Primary School,,24hrs,,View
Adamawa,Guyuk,Lokoro,75018335,02/06/1/1/1/0038,Lokoro Primary Health Care Centre,Primary,Public,11.94103,9.90795,Behind Primary School,,24hrs,,View
Adamawa,Guyuk,Purokayo,83751371,02/06/1/1/1/0017,Gombawa Health Post,Primary,Public,11.94128,9.90768,Near Hand Water Pump,,8-4pm,,View
Adamawa,Guyuk,Purokayo,55460821,02/06/1/1/1/0042,Purokayo Primary  Health Care Centre,Primary,Public,11.94739,9.93028,Near Hand Water pump Gombawa Road,,24hrs,,View
Adamawa,Hong,Bangshika,24016102,02/07/1/1/1/0004,Bangshika Primary Health Care Center,Primary,Public,12.99119,10.19478,Along Bangshika to Gashaka Road,"Bangshika Primary Health Care Center, Hong  Primary Heath Care Authority",,,View
Adamawa,Hong,Bangshika,52410849,02/07/1/1/1/0049,Kala'a Primary Health Care Center,Primary,Public,13.01435,10.24935,Behind Kala'a Primary School,Kala'a  Primary Health Care Centre Hong Primary Health Care Authority,,,View
Adamawa,Hong,Bangshika,76210183,02/07/1/1/1/0054,Kwambla Primary Health Care Center,Primary,Public,13.09706,10.27326,Behind Kwambla Nusery School,Kwamblai Primary Health Care Center Hong Primary Health Care Authority,,,View
Adamawa,Hong,Bangshika,60412770,02/07/1/1/1/0058,Kwatau Health Post,Primary,Public,13.020874023,10.325073242,,,8hrs,,View
Adamawa,Hong,Bangshika,69716359,02/07/1/1/1/0060,Makera Primary Health Clinic,Primary,Public,13.07624,10.2830000000001,,,,,View
Adamawa,Hong,Bangshika,65132216,02/07/1/1/1/0064,Mbalwaha Primary Health Clinic,Primary,Public,12.94301,10.32945,Closed to Mbalwaha Primary School,,,,View
Adamawa,Hong,Bangshika,22951666,02/07/1/1/1/0074,Mutuku Health Post,Primary,Public,12.959472657,10.2951049800001,,,,,View
Adamawa,Hong,Daksiri,30910285,02/07/1/1/1/0008,Daksiri Primary Health Care Center,Primary,Public,12.92877,10.14427,,,,,View
Adamawa,Hong,Daksiri,46090978,02/07/1/1/1/0009,Dakza Primary Health Clinic,Primary,Public,13.00344,10.15117,Near Seven Thunder Church Dakza,,,,View
Adamawa,Hong,Daksiri,28992680,02/07/1/1/1/0065,Mbolinyi Primary Health Clinic,Primary,Public,12.05606,10.09832,Opposite Government Day Secondary School Mbolnyi,Mbolnyi  Primary Health Care Centre Hong Primary Health Care Authority,,,View
Adamawa,Hong,Daksiri,46329802,02/07/1/1/1/0090,Uding Primary Health Clinic,Primary,Public,12.90734,10.15517,Opposite uthren,,,,View
Adamawa,Hong,Daksiri,62464326,02/07/1/1/1/0094,Zhendinyi Primary Health Care Center,Primary,Public,12.98991,10.14466,Near Solar Overhead Borehole Zhedinyi,Zhedinyi Primary Health Care Centre Hong Primary Health Care Authority,,,View
Adamawa,Hong,Garaha,35695113,02/07/1/1/1/0006,Dabna Primary Health Care Center,Primary,Public,12.82360,10.38286,Near Dabna Primary Schoo,Dabna Primary Health Care Centre Hong Primary Health Care Authority,,,View
Adamawa,Hong,Garaha,26385274,02/07/1/1/1/0022,Garaha Primary Health Care Centre,Primary,Public,12.86681,10.36249,Opposite Lutheran Church of Christ in Nigeria,Dabna Primary Health Care Centre Hong Primary Health Care Authority,,,View
Adamawa,Hong,Garaha,55478340,02/07/1/1/1/0050,Kinging Primary Health Clinic,Primary,Public,12.748310,10.39691,Opposite Kinging Primary School,Kinging Primary Health Clinic Hong Primary Health Care Authority,,,View
Adamawa,Hong,Garaha,41189230,02/07/1/1/1/0056,Kwapre Primary Health Clinic,Primary,Public,12.84379,10.46746,Near Kwapre Primary School,Kwapre Primary Health Care Clinic Hong Primary Health Care Authority,,,View
Adamawa,Hong,Gaya Silkami,14619190,02/07/1/1/1/0029,Gashala Mamudu Health Post,Primary,Public,13.08343,10.40413,Near Gashala Mamudu Primary School,,0,,View
